emiten_code,year,date,eps,per,pbv,bvps,ebitda,roa,roe,fcf,fcf_ps,gdp_forecast,political_stability,inflation_forecast,return
INDF,2020,Q1,159.87,39.72,1.4,4531.71,4250289000000.0,1.37,3.53,120857000000.0,13.76,-2.2,18.4,3.0,-19.873817034700316
INDF,2019,Q4,156.85,50.53,1.84,4302.52,3462415000000.0,1.43,3.65,4705555000000.0,535.91,5.1,17.5,3.5,3.934426229508197
INDF,2019,Q3,112.26,68.59,1.86,4133.82,3202623000000.0,1.02,2.72,1157994000000.0,131.88,5.1,17.5,3.5,8.540925266903916
INDF,2019,Q2,136.2,51.58,1.76,3983.35,3030553000000.0,1.23,3.42,2971015000000.0,338.37,5.1,17.5,3.5,10.196078431372548
INDF,2019,Q1,153.68,41.48,1.59,4007.36,3282963000000.0,1.38,3.84,38469000000.0,4.38,5.1,17.5,3.5,-14.429530201342283
INDF,2018,Q4,153.31,48.59,1.95,3828.32,3066766000000.0,1.39,4.0,-129137000000.0,-14.71,5.3,15.6,3.5,26.27118644067797
INDF,2018,Q3,98.39,59.97,1.6,3688.09,4328285100344.0,0.9,2.67,-3127849000000.0,-356.23,5.3,15.6,3.5,-11.278195488721805
INDF,2018,Q2,87.4,76.09,1.87,3561.97,1551129899656.0,0.82,2.45,1685279000000.0,191.94,5.3,15.6,3.5,-8.275862068965518
INDF,2018,Q1,135.37,53.19,1.95,3688.81,3002941000000.0,1.28,3.67,271289000000.0,30.9,5.3,15.6,3.5,-4.918032786885246
INDF,2017,Q4,100.06,76.2,2.15,3550.95,0.0,1.0,2.82,1858397000000.0,211.65,5.1,17.1,4.0,-9.763313609467456
INDF,2017,Q3,114.63,73.5,2.4,3508.4,0.0,1.14,3.27,-1293069000000.0,-147.27,5.1,17.1,4.0,-2.312138728323699
INDF,2017,Q2,121.43,70.82,2.54,3384.93,0.0,1.19,3.59,258883000000.0,29.48,5.1,17.1,4.0,8.80503144654088
INDF,2017,Q1,137.22,58.3,2.32,3455.58,0.0,1.42,3.97,-1040155000000.0,-118.46,5.1,17.1,4.0,0.31545741324921134
INDF,2016,Q4,103.01,76.93,2.4,3299.87,0.0,1.1,3.12,5475332000000.0,623.58,5.1,21.4,4.0,-10.198300283286118
INDF,2016,Q3,114.92,75.7,2.66,3268.46,0.0,1.09,3.52,-1001288000000.0,-114.04,5.1,21.4,4.0,21.305841924398624
INDF,2016,Q2,130.46,55.57,2.29,3167.04,0.0,1.23,4.12,574040000000.0,65.38,5.1,21.4,4.0,0.6920415224913495
INDF,2016,Q1,123.63,58.44,2.25,3216.56,0.0,1.18,3.84,-984215000000.0,-112.09,5.1,21.4,4.0,39.61352657004831
INDF,2015,Q4,146.28,35.38,1.67,3105.7,0.0,1.4,4.71,-125688000000.0,-14.31,5.2,17.1,4.0,-6.334841628959276
INDF,2015,Q3,-5.39,-1020.41,1.88,2931.37,0.0,-0.05,-0.18,-1244570000000.0,-141.74,5.2,17.1,4.0,-15.32567049808429
INDF,2015,Q2,98.04,67.06,2.28,2881.98,0.0,0.94,3.4,1880513000000.0,214.17,5.2,17.1,4.0,-13.0
INDF,2015,Q1,99.09,75.18,2.5,2979.23,0.0,0.98,3.33,-915561000000.0,-104.27,5.2,17.1,4.0,11.11111111111111
MGNA,2024,Q3,0.53,37.74,2.57,7.79,6861068966.0,1.39,6.83,4603761439.0,1.35,5.0,17.1,2.5,185.71428571428572
MGNA,2024,Q2,0.57,12.28,0.97,7.25,4792416931.0,1.46,7.89,4211571242.0,1.23,5.0,17.1,2.5,0.0
MGNA,2024,Q1,-0.48,-14.58,1.05,6.68,516718046.0,-1.23,-7.26,-1077886660.0,-0.32,5.0,17.1,2.5,-36.36363636363637
MGNA,2023,Q4,-0.13,-84.62,1.53,7.17,2949071934.0,-0.33,-1.85,1154100717.0,0.34,4.9,17.5,3.0,-78.0
MGNA,2023,Q3,0.39,128.21,6.93,7.21,7121738274.0,1.0,5.45,3844281978.0,1.13,4.9,17.5,3.0,0.0
MGNA,2023,Q2,-0.34,-147.06,7.33,6.82,4288614158.0,-0.84,-5.05,2357655464.0,0.69,4.9,17.5,3.0,0.0
MGNA,2023,Q1,-0.51,-98.04,6.97,7.17,3223924264.0,-1.21,-7.1,2336834217.0,0.69,4.9,17.5,3.0,0.0
MGNA,2022,Q4,0.13,384.62,6.52,7.67,5120217473.0,0.32,1.66,-12824339661.0,-3.76,5.2,15.5,3.0,0.0
MGNA,2022,Q3,-0.55,-90.91,6.73,7.43,565627393.0,-1.3,-7.37,14645770624.0,4.29,5.2,15.5,3.0,0.0
MGNA,2022,Q2,-0.72,-69.44,-14.53,-3.44,59009948.0,-568.24,20.9,-1864002386.0,-1.86,5.2,15.5,3.0,0.0
MGNA,2022,Q1,-0.87,-57.47,-1.01,-49.62,-44331884.0,-94.08,1.76,307280119.0,0.31,5.2,15.5,3.0,0.0
MGNA,2021,Q4,-0.19,-263.16,-24.15,-2.07,-7454251241.0,-0.46,9.22,-12401947262.0,-3.65,3.7,17.9,3.0,0.0
MGNA,2021,Q3,-1.07,-46.73,-1.05,-47.67,1177154084.0,-174.98,2.24,-1670426595.0,-1.67,3.7,17.9,3.0,0.0
MGNA,2021,Q2,-0.27,-185.19,0.0,0.0,-177980743.0,0.0,0.0,261418920.0,0.26,3.7,17.9,3.0,0.0
MGNA,2021,Q1,-0.32,-156.25,-1.08,-46.33,-208636274.0,-5.04,0.69,-261418920.0,-0.26,3.7,17.9,3.0,0.0
MGNA,2020,Q4,37.68,1.33,-1.09,-46.01,-5596291633.0,555.33,-81.89,27882243848.0,27.8,-2.2,18.4,3.0,0.0
MGNA,2020,Q3,-0.3,-166.67,-0.6,-83.33,-812506359.0,-4.09,0.36,894313982.0,0.89,-2.2,18.4,3.0,0.0
MGNA,2020,Q2,23.24,2.15,-0.6,-83.03,2993697774.0,279.67,-27.99,-4330966818.0,-4.32,-2.2,18.4,3.0,0.0
MGNA,2020,Q1,-7.63,-6.55,-0.47,-106.27,-4031085718.0,-9.18,7.18,-3533254814.0,-3.52,-2.2,18.4,3.0,0.0
MGNA,2019,Q4,-86.42,-0.58,-0.51,-98.55,-29498648335.0,-97.58,87.69,-2113493684.0,-2.11,5.1,17.5,3.5,0.0
MGNA,2019,Q3,-9.36,-5.34,-4.11,-12.16,-4232627282.0,-5.3,76.95,-4502549814.0,-4.49,5.1,17.5,3.5,0.0
MGNA,2019,Q2,-11.18,-4.47,-34.48,-1.45,5355398875.0,-6.08,771.11,-1559561157.0,-1.55,5.1,17.5,3.5,0.0
MGNA,2019,Q1,-11.56,-4.33,5.5,9.09,-7204476047.0,-5.95,-127.12,-3859223405.0,-3.85,5.1,17.5,3.5,0.0
MGNA,2018,Q4,-2.26,-22.12,2.5,19.97,-22984247163.0,-1.11,-11.33,5287955263.0,5.27,5.3,15.6,3.5,0.0
MGNA,2018,Q3,-12.19,-4.1,2.06,24.24,-10359544094.0,-5.52,-50.28,-1435063106.0,-1.43,5.3,15.6,3.5,-1.9607843137254901
MGNA,2018,Q2,-8.19,-6.11,1.4,35.71,16436774157.0,-3.46,-22.94,2412932525.0,2.41,5.3,15.6,3.5,-34.61538461538461
MGNA,2018,Q1,-11.96,-6.19,1.7,43.46,-11410239603.0,-4.81,-27.52,-30608129156.0,-30.51,5.3,15.6,3.5,1.2987012987012987
MGNA,2017,Q4,7.92,9.72,1.41,54.67,0.0,3.52,14.49,261924005428.0,261.12,5.1,17.1,4.0,14.925373134328357
MGNA,2017,Q3,-21.66,-3.09,1.01,66.14,0.0,-13.64,-32.75,-169879930319.0,-169.88,5.1,17.1,4.0,0.0
MGNA,2017,Q2,-0.58,-115.52,0.98,68.29,0.0,-0.83,-0.85,42008690512.0,42.01,5.1,17.1,4.0,-25.555555555555554
MGNA,2017,Q1,-2.1,-42.86,1.31,68.87,0.0,-0.93,-3.04,42445030253.0,42.45,5.1,17.1,4.0,38.46153846153847
MGNA,2016,Q4,-60.31,-1.08,0.92,70.66,0.0,-22.61,-85.36,42597487088.0,42.6,5.1,21.4,4.0,-16.666666666666664
MGNA,2016,Q3,-3.51,-22.79,0.62,130.07,0.0,-0.96,-2.7,32652860486.0,32.65,5.1,21.4,4.0,23.809523809523807
MGNA,2016,Q2,-5.69,-10.72,0.46,133.59,0.0,-1.38,-4.26,4700605085.0,4.7,5.1,21.4,4.0,8.620689655172415
MGNA,2016,Q1,0.06,950.0,0.41,139.61,0.0,0.02,0.05,36189554590.0,36.19,5.1,21.4,4.0,9.433962264150944
MGNA,2015,Q4,0.06,883.33,0.38,139.55,0.0,0.01,0.04,42230495179.0,42.23,5.2,17.1,4.0,-23.18840579710145
MGNA,2015,Q3,0.1,690.0,0.49,140.25,0.0,0.02,0.07,47155326390.0,47.16,5.2,17.1,4.0,-16.867469879518072
MGNA,2015,Q2,1.21,68.6,0.59,140.15,0.0,0.22,0.86,-23818878068.0,-23.82,5.2,17.1,4.0,-10.75268817204301
MGNA,2015,Q1,1.11,83.78,0.67,138.94,0.0,0.21,0.8,-38026656175.0,-38.03,5.2,17.1,4.0,3.3333333333333335
MLBI,2024,Q3,151.11,39.04,9.43,625.95,511714000000.0,9.14,24.14,411876000000.0,195.48,5.0,17.1,2.5,0.425531914893617
MLBI,2024,Q2,113.61,51.49,12.32,474.84,380514000000.0,6.32,23.93,124279000000.0,58.98,5.0,17.1,2.5,-18.118466898954704
MLBI,2024,Q1,97.2,73.05,9.38,757.23,329498000000.0,5.65,12.84,512150000000.0,243.07,5.0,17.1,2.5,-7.419354838709677
