emiten_code,year,date,eps,per,pbv,bvps,ebitda,roa,roe,fcf,fcf_ps,gdp_forecast,political_stability,inflation_forecast,return
AGRO,2024,Q3,0.56,478.57,1.92,139.72,-32646591000.0,0.11,0.4,-186248198000.0,-7.53,5.0,17.1,2.5,19.469026548672566
AGRO,2024,Q2,0.44,513.64,1.63,138.28,46542689000.0,0.08,0.32,319312588000.0,12.91,5.0,17.1,2.5,-22.602739726027394
AGRO,2024,Q1,0.37,783.78,2.09,138.52,37368362000.0,0.07,0.27,-220673594000.0,-8.92,5.0,17.1,2.5,-5.806451612903226
AGRO,2023,Q4,0.39,794.87,2.24,138.25,774986000.0,0.08,0.28,578458560000.0,23.38,4.9,17.5,3.0,1.9736842105263157
AGRO,2023,Q3,0.22,1381.82,2.21,137.48,24620506000.0,0.05,0.16,-431240192000.0,-17.43,4.9,17.5,3.0,-20.833333333333336
AGRO,2023,Q2,0.2,1920.0,2.78,137.98,122397180000.0,0.04,0.14,-740124274000.0,-29.92,4.9,17.5,3.0,-1.0309278350515463
AGRO,2023,Q1,0.18,2144.44,2.81,137.29,36719940000.0,0.03,0.13,-300925368000.0,-12.16,4.9,17.5,3.0,-3.9603960396039604
AGRO,2022,Q4,-0.85,-475.29,2.95,136.99,22466510000.0,-0.15,-0.62,1097696838000.0,44.37,5.2,15.5,3.0,-26.545454545454543
AGRO,2022,Q3,0.75,733.33,5.22,105.39,9509020000.0,0.13,0.71,-1455129117000.0,-63.97,5.2,15.5,3.0,-21.98581560283688
AGRO,2022,Q2,-1.42,-496.48,6.68,105.47,-12114479000.0,-0.22,-1.35,1786437690000.0,78.54,5.2,15.5,3.0,-43.145161290322584
AGRO,2022,Q1,2.1,590.48,11.44,108.36,130071793000.0,0.36,1.94,-1458884674000.0,-64.14,5.2,15.5,3.0,-31.491712707182316
AGRO,2021,Q4,-53.37,-33.91,16.75,108.05,-1439434502000.0,-7.2,-49.39,-6349951000.0,-0.28,3.7,17.9,3.0,-17.41193648475999
AGRO,2021,Q3,-85.66,-26.15,19.29,116.12,-1887647176000.0,-9.05,-73.76,-815315872000.0,-37.59,3.7,17.9,3.0,14.871558334687377
AGRO,2021,Q2,0.39,4987.18,9.68,200.93,14008476000.0,0.03,0.19,231714388000.0,10.73,3.7,17.9,3.0,90.24480231340678
AGRO,2021,Q1,0.84,1214.29,5.13,198.92,35406396000.0,0.07,0.42,-589040337000.0,-27.6,3.7,17.9,3.0,-0.966779902038233
AGRO,2020,Q4,0.27,3833.33,5.15,200.89,35794937000.0,0.02,0.14,-2077913350000.0,-97.36,-2.2,18.4,3.0,229.6139574246468
AGRO,2020,Q3,0.25,1232.0,1.56,197.62,12598178000.0,0.02,0.13,944337349000.0,44.25,-2.2,18.4,3.0,155.29333554927706
AGRO,2020,Q2,0.15,813.33,0.62,196.03,7538720000.0,0.01,0.08,1204598834000.0,56.44,-2.2,18.4,3.0,33.69625597155871
AGRO,2020,Q1,0.78,125.64,0.51,191.99,24681021000.0,0.06,0.41,679491820000.0,31.84,-2.2,18.4,3.0,-53.53603138550484
AGRO,2019,Q4,1.68,117.86,0.94,209.98,56294651000.0,0.13,0.8,-513085641000.0,-24.04,5.1,17.5,3.5,-10.810313075506443
AGRO,2019,Q3,-2.95,-73.9,1.05,207.99,-82904022000.0,-0.25,-1.42,-937325225000.0,-43.92,5.1,17.5,3.5,-23.973537750708815
AGRO,2019,Q2,-0.04,-7300.0,1.39,210.58,12287548000.0,-0.0,-0.02,2622214960000.0,122.86,5.1,17.5,3.5,-8.751477211025577
AGRO,2019,Q1,3.71,86.25,1.53,209.01,99736782000.0,0.34,1.77,-3811488670000.0,-178.58,5.1,17.5,3.5,3.2278272337619396
AGRO,2018,Q4,1.76,176.14,1.5,207.29,81476864000.0,0.16,0.85,1825153690000.0,85.51,5.3,15.6,3.5,-13.889046618590656
AGRO,2018,Q3,1.57,228.03,1.86,192.07,36934153344.0,0.17,0.82,106129659000.0,4.66,5.3,15.6,3.5,13.924378173820232
AGRO,2018,Q2,3.87,81.14,1.76,178.26,98319379656.0,0.37,2.17,1310002442000.0,73.13,5.3,15.6,3.5,-25.822936660268713
AGRO,2018,Q1,3.44,123.26,2.4,176.65,88928484000.0,0.35,1.95,-557044440000.0,-31.1,5.3,15.6,3.5,-18.85683136705213
AGRO,2017,Q4,2.16,243.06,3.02,173.69,0.0,0.24,1.24,-186317040000.0,-10.4,5.1,17.1,4.0,-14.633295108939533
AGRO,2017,Q3,2.89,212.8,3.58,171.57,0.0,0.37,1.69,-512254224000.0,-28.68,5.1,17.1,4.0,-15.754028814247508
AGRO,2017,Q2,0.78,935.9,6.54,111.68,0.0,0.11,0.7,61334817000.0,3.43,5.1,17.1,4.0,-6.019895260401589
AGRO,2017,Q1,2.37,345.57,6.29,130.2,0.0,0.3,1.82,-180307826000.0,-11.77,5.1,17.1,4.0,116.32130251622455
AGRO,2016,Q4,1.36,281.62,3.03,126.34,0.0,0.18,1.08,-85515425000.0,-5.58,5.1,21.4,4.0,16.265678260581783
AGRO,2016,Q3,3.06,105.56,2.57,125.67,0.0,0.34,2.43,456676968000.0,39.78,5.1,21.4,4.0,9.931967839342239
AGRO,2016,Q2,1.69,174.56,2.41,122.23,0.0,0.21,1.38,327507648000.0,28.53,5.1,21.4,4.0,228.28138062820972
AGRO,2016,Q1,2.4,36.67,0.73,121.03,0.0,0.33,1.98,-108769691000.0,-9.47,5.1,21.4,4.0,-5.164797825348287
AGRO,2015,Q4,2.39,39.75,0.81,117.81,0.0,0.33,2.03,127388630000.0,11.1,5.2,17.1,4.0,21.260815822002478
AGRO,2015,Q3,1.11,70.27,0.68,114.63,0.0,0.16,0.96,-44071359000.0,-3.84,5.2,17.1,4.0,-14.891876095850373
AGRO,2015,Q2,1.73,53.18,1.14,80.86,0.0,0.28,2.15,-320689231000.0,-27.94,5.2,17.1,4.0,-7.852218871176224
AGRO,2015,Q1,2.74,36.13,0.8,124.25,0.0,0.3,2.21,188387337000.0,25.28,5.2,17.1,4.0,-0.9706666666666631
AGRS,2024,Q3,1.5,48.0,0.49,147.02,86931000000.0,0.28,1.02,-508982000000.0,-13.47,5.0,17.1,2.5,30.909090909090907
AGRS,2024,Q2,1.79,30.17,0.37,144.62,98349000000.0,0.34,1.24,-895787000000.0,-23.71,5.0,17.1,2.5,0.0
AGRS,2024,Q1,1.22,45.08,0.38,143.29,79850000000.0,0.24,0.85,517829000000.0,13.71,5.0,17.1,2.5,-33.734939759036145
AGRS,2023,Q4,0.75,110.67,0.58,142.09,42602000000.0,0.15,0.53,335553000000.0,8.88,4.9,17.5,3.0,-4.597701149425287
AGRS,2023,Q3,1.42,60.56,0.75,114.57,74787000000.0,0.27,1.24,250208000000.0,6.62,4.9,17.5,3.0,-5.434782608695652
AGRS,2023,Q2,1.64,56.1,0.59,155.63,65633000000.0,0.24,1.05,-1884184000000.0,-68.15,4.9,17.5,3.0,9.523809523809524
AGRS,2023,Q1,2.02,41.58,0.55,152.97,75444000000.0,0.29,1.32,-777077000000.0,-28.1,4.9,17.5,3.0,-7.6923076923076925
AGRS,2022,Q4,1.21,74.38,0.6,150.75,45395000000.0,0.18,0.8,1211672000000.0,43.82,5.2,15.5,3.0,0.0
AGRS,2022,Q3,1.67,53.89,0.53,170.23,49332000000.0,0.18,0.98,-1089041000000.0,-61.64,5.2,15.5,3.0,-20.74551471869012
AGRS,2022,Q2,0.5,240.0,0.71,169.36,34733000000.0,0.06,0.3,86606000000.0,4.9,5.2,15.5,3.0,-18.364735158194108
AGRS,2022,Q1,1.79,81.56,0.86,170.14,42068000000.0,0.22,1.05,-519427000000.0,-29.4,5.2,15.5,3.0,-11.446200339986152
AGRS,2021,Q4,0.84,197.62,0.98,169.56,69217000000.0,0.1,0.49,-1373410000000.0,-77.74,3.7,17.9,3.0,-19.420628075693774
AGRS,2021,Q3,0.72,286.11,1.83,112.44,12027000000.0,0.1,0.64,139975000000.0,7.92,3.7,17.9,3.0,-6.361045130641324
AGRS,2021,Q2,-2.99,-73.91,1.33,166.56,-32190000000.0,-0.29,-1.8,1420393000000.0,126.53,3.7,17.9,3.0,-25.28042027545081
AGRS,2021,Q1,1.68,238.69,2.21,181.79,22331000000.0,0.17,0.92,-1544905000000.0,-137.62,3.7,17.9,3.0,97.06211527700057
AGRS,2020,Q4,-7.07,-28.85,1.21,169.24,-49078000000.0,-0.81,-4.18,-2475763000000.0,-220.54,-2.2,18.4,3.0,13.334390359917558
AGRS,2020,Q3,-4.55,-38.9,0.95,186.74,-41839000000.0,-0.62,-2.44,-782351000000.0,-69.69,-2.2,18.4,3.0,91.49840595111583
AGRS,2020,Q2,10.88,8.82,0.94,101.86,132336000000.0,1.75,10.68,500828000000.0,44.61,-2.2,18.4,3.0,-33.80564767360064
AGRS,2020,Q1,-23.72,-6.07,0.88,163.17,-163781000000.0,-2.54,-14.54,300755000000.0,42.31,-2.2,18.4,3.0,5.17915653736392
AGRS,2019,Q4,-27.21,-5.0,0.8,169.18,-188172000000.0,-3.01,-16.08,-203902000000.0,-28.68,5.1,17.5,3.5,-23.29333549537863
AGRS,2019,Q3,-1.7,-103.53,0.9,195.96,-42615000000.0,-0.16,-0.87,-465528000000.0,-65.49,5.1,17.5,3.5,-41.33371385083714
AGRS,2019,Q2,-6.5,-46.31,1.33,226.3,-32147000000.0,-0.71,-2.87,-622969000000.0,-118.52,5.1,17.5,3.5,-6.2474916387959825
AGRS,2019,Q1,-1.74,-183.91,1.37,232.8,-7192000000.0,-0.19,-0.75,517430000000.0,98.44,5.1,17.5,3.5,34.45050662509743
AGRS,2018,Q4,-4.16,-56.97,2.34,101.37,-56249000000.0,-0.53,-4.11,249690000000.0,47.5,5.3,15.6,3.5,-6.297752808988768
AGRS,2018,Q3,0.5,474.0,2.24,105.57,-1182899656.0,0.07,0.47,-295144000000.0,-56.15,5.3,15.6,3.5,-13.013732101842349
AGRS,2018,Q2,-1.38,-224.64,2.95,105.07,1762899656.0,-0.17,-1.31,345513000000.0,65.73,5.3,15.6,3.5,-43.84621717296452
AGRS,2018,Q1,-0.88,-585.23,4.84,106.45,-1843000000.0,-0.12,-0.83,-180585000000.0,-34.36,5.3,15.6,3.5,126.08884476982256
AGRS,2017,Q4,-3.15,-73.02,2.14,107.33,0.0,-0.42,-2.93,-118038000000.0,-22.46,5.1,17.1,4.0,-11.541627792108008
AGRS,2017,Q3,0.34,744.12,2.29,110.48,0.0,0.04,0.31,61353000000.0,11.67,5.1,17.1,4.0,-41.702127659574465
AGRS,2017,Q2,0.55,812.73,4.06,110.15,0.0,0.07,0.5,13008000000.0,2.47,5.1,17.1,4.0,333.01468550845107
AGRS,2017,Q1,0.67,149.25,0.91,109.59,0.0,0.08,0.61,55416000000.0,10.54,5.1,17.1,4.0,13.188019444880043
AGRS,2016,Q4,-1.12,-81.25,0.84,108.92,0.0,-0.15,-1.03,-149392000000.0,-28.42,5.1,21.4,4.0,-2.148227712137484
AGRS,2016,Q3,0.59,157.63,0.84,110.11,0.0,0.08,0.54,452000000.0,0.09,5.1,21.4,4.0,-7.006278538812781
AGRS,2016,Q2,0.57,163.16,0.85,109.52,0.0,0.07,0.52,-186908000000.0,-35.56,5.1,21.4,4.0,0.0
AGRS,2016,Q1,0.61,154.1,0.86,109.2,0.0,0.07,0.56,25080000000.0,4.77,5.1,21.4,4.0,17.64310894745677
AGRS,2015,Q4,-1.02,-82.35,0.78,108.37,0.0,-0.13,-0.95,-138859000000.0,-26.54,5.2,17.1,4.0,-26.719153647435114
AGRS,2015,Q3,0.33,351.52,1.02,113.36,0.0,0.03,0.29,-650569000000.0,-153.6,5.2,17.1,4.0,-4.139150943396216
AGRS,2015,Q2,1.35,89.63,1.07,113.03,0.0,0.14,1.19,1220629000000.0,288.19,5.2,17.1,4.0,-18.241419205553413
AGRS,2015,Q1,0.51,288.24,1.31,111.95,0.0,0.06,0.46,-955669000000.0,-225.63,5.2,17.1,4.0,3.502644446662015
BABP,2024,Q3,4.48,15.62,0.09,816.06,32235000000.0,0.1,0.55,1007266000000.0,225.9,5.0,17.1,2.5,38.0
BABP,2024,Q2,0.33,151.52,0.62,81.27,25649000000.0,0.08,0.4,-206953000000.0,-4.65,5.0,17.1,2.5,0.0
BABP,2024,Q1,0.33,151.52,0.62,81.05,26091000000.0,0.08,0.41,-319327000000.0,-7.18,5.0,17.1,2.5,-16.666666666666664
BABP,2023,Q4,0.59,101.69,0.56,106.24,32386000000.0,0.11,0.56,628012000000.0,18.6,4.9,17.5,3.0,-21.052631578947366
BABP,2023,Q3,0.55,138.18,0.72,105.51,37441000000.0,0.11,0.52,1158706000000.0,34.32,4.9,17.5,3.0,-3.79746835443038
BABP,2023,Q2,0.52,151.92,0.75,105.15,27223000000.0,0.1,0.5,-879057000000.0,-26.04,4.9,17.5,3.0,-10.227272727272728
BABP,2023,Q1,0.65,130.77,0.81,104.65,34110000000.0,0.13,0.62,-1313164000000.0,-38.9,4.9,17.5,3.0,-13.725490196078432
BABP,2022,Q4,-0.16,-631.25,1.2,84.18,89042000000.0,-0.03,-0.18,1466836000000.0,45.52,5.2,15.5,3.0,-3.7735849056603774
BABP,2022,Q3,0.72,148.61,1.41,76.15,34755000000.0,0.15,0.95,-525607000000.0,-16.75,5.2,15.5,3.0,-5.357142857142857
BABP,2022,Q2,0.85,141.18,1.58,75.78,38320000000.0,0.18,1.12,643457000000.0,20.5,5.2,15.5,3.0,-42.857142857142854
BABP,2022,Q1,0.26,750.0,2.58,75.44,13319000000.0,0.06,0.35,-881284000000.0,-28.08,5.2,15.5,3.0,4.81283422459893
BABP,2021,Q4,0.24,775.0,2.31,80.42,21245000000.0,0.05,0.3,186151000000.0,6.33,3.7,17.9,3.0,-28.62595419847328
BABP,2021,Q3,0.04,6650.0,3.6,73.87,8722000000.0,0.01,0.05,425481000000.0,16.54,3.7,17.9,3.0,-5.755395683453238
BABP,2021,Q2,0.07,3942.86,4.55,60.67,9573000000.0,0.01,0.11,-72559000000.0,-2.86,3.7,17.9,3.0,247.5
BABP,2021,Q1,0.12,666.67,1.33,59.96,9252000000.0,0.03,0.2,12749000000.0,0.5,3.7,17.9,3.0,60.0
BABP,2020,Q4,0.3,166.67,0.82,61.23,20452000000.0,0.07,0.5,251811000000.0,9.94,-2.2,18.4,3.0,0.0
BABP,2020,Q3,-0.1,-500.0,0.83,60.31,6304000000.0,-0.02,-0.16,1051089000000.0,41.49,-2.2,18.4,3.0,0.0
BABP,2020,Q2,0.05,1000.0,0.83,60.15,10038000000.0,0.01,0.08,-684943000000.0,-27.04,-2.2,18.4,3.0,0.0
BABP,2020,Q1,0.15,333.33,0.84,59.69,14372000000.0,0.04,0.26,298002000000.0,11.76,-2.2,18.4,3.0,0.0
BABP,2019,Q4,0.45,111.11,0.81,61.56,60449000000.0,0.11,0.74,-179832000000.0,-7.1,5.1,17.5,3.5,0.0
BABP,2019,Q3,0.16,312.5,0.81,61.97,11363000000.0,0.03,0.25,-151979000000.0,-6.49,5.1,17.5,3.5,0.0
BABP,2019,Q2,0.09,555.56,0.81,61.77,9675000000.0,0.02,0.15,-74408000000.0,-3.18,5.1,17.5,3.5,0.0
BABP,2019,Q1,0.14,357.14,0.76,66.12,9897000000.0,0.03,0.21,-405929000000.0,-18.63,5.1,17.5,3.5,0.0
BABP,2018,Q4,-2.06,-24.27,0.76,65.64,-50407000000.0,-0.41,-3.14,260159000000.0,11.94,5.3,15.6,3.5,0.0
BABP,2018,Q3,0.15,333.33,0.79,63.53,10664000000.0,0.03,0.24,238340000000.0,10.94,5.3,15.6,3.5,0.0
BABP,2018,Q2,0.18,277.78,0.79,63.16,11514000000.0,0.04,0.29,-178614000000.0,-8.3,5.3,15.6,3.5,-1.9607843137254901
BABP,2018,Q1,4.41,11.56,0.8,63.52,132486000000.0,0.89,6.94,-345923000000.0,-16.08,5.3,15.6,3.5,0.0
BABP,2017,Q4,-28.89,-1.77,0.87,58.91,0.0,-5.74,-49.05,-19280000000.0,-0.91,5.1,17.1,4.0,0.0
BABP,2017,Q3,-0.94,-54.26,0.58,87.31,0.0,-0.17,-1.08,-1159986000000.0,-56.36,5.1,17.1,4.0,-13.559322033898304
BABP,2017,Q2,-0.13,-453.85,0.67,88.32,0.0,-0.02,-0.14,-36537000000.0,-1.78,5.1,17.1,4.0,-11.940298507462686
BABP,2017,Q1,-2.37,-28.27,0.76,88.38,0.0,-0.38,-2.68,-793079000000.0,-38.53,5.1,17.1,4.0,-1.4705882352941175
BABP,2016,Q4,0.08,850.0,0.75,90.39,0.0,0.01,0.08,-49941000000.0,-2.43,5.1,21.4,4.0,-9.333333333333334
BABP,2016,Q3,0.06,1250.0,0.77,97.66,0.0,0.01,0.06,769938000000.0,40.25,5.1,21.4,4.0,5.633802816901409
BABP,2016,Q2,0.07,1000.0,0.72,97.68,0.0,0.01,0.07,331016000000.0,17.3,5.1,21.4,4.0,-10.126582278481013
BABP,2016,Q1,0.28,278.57,0.87,89.95,0.0,0.04,0.31,-1169787000000.0,-61.15,5.1,21.4,4.0,12.857142857142856
BABP,2015,Q4,0.03,2333.33,0.78,89.3,0.0,0.0,0.03,880913000000.0,46.05,5.2,17.1,4.0,-1.4084507042253522
BABP,2015,Q3,0.25,284.0,0.83,86.03,0.0,0.03,0.29,39335000000.0,2.62,5.2,17.1,4.0,-4.054054054054054
BABP,2015,Q2,0.12,625.0,0.87,86.27,0.0,0.02,0.14,247934000000.0,16.49,5.2,17.1,4.0,-19.565217391304348
BABP,2015,Q1,0.14,650.0,1.05,86.39,0.0,0.02,0.16,-162156000000.0,-10.79,5.2,17.1,4.0,9.523809523809524
BACA,2024,Q3,2.15,60.93,0.49,265.77,64975000000.0,0.2,0.81,-1592607000000.0,-79.82,5.0,17.1,2.5,0.0
BACA,2024,Q2,1.26,103.17,0.75,173.03,46714000000.0,0.12,0.73,68782000000.0,3.45,5.0,17.1,2.5,0.0
BACA,2024,Q1,0.63,206.35,0.76,171.61,31875000000.0,0.06,0.37,-8596000000.0,-0.43,5.0,17.1,2.5,-1.5151515151515151
BACA,2023,Q4,2.58,51.16,0.78,169.91,97185000000.0,0.27,1.52,-960752000000.0,-48.15,4.9,17.5,3.0,0.7633587786259541
BACA,2023,Q3,1.48,88.51,0.78,168.46,79004000000.0,0.15,0.88,-908168000000.0,-45.52,4.9,17.5,3.0,0.0
BACA,2023,Q2,0.72,181.94,0.79,166.05,33473000000.0,0.07,0.43,68431000000.0,3.43,4.9,17.5,3.0,-2.2388059701492535
BACA,2023,Q1,0.32,418.75,0.81,165.16,23764000000.0,0.03,0.19,248335000000.0,12.45,4.9,17.5,3.0,1.5151515151515151
BACA,2022,Q4,0.7,187.14,0.8,164.76,42543000000.0,0.07,0.43,-1167766000000.0,-58.53,5.2,15.5,3.0,17.857142857142858
BACA,2022,Q3,1.25,92.0,0.38,303.15,28390000000.0,0.04,0.41,-1056721000000.0,-149.3,5.2,15.5,3.0,-15.789473684210526
BACA,2022,Q2,0.48,295.83,0.5,284.18,23120000000.0,0.02,0.17,-2492511000000.0,-352.15,5.2,15.5,3.0,-34.15841584158416
BACA,2022,Q1,0.82,246.34,0.68,295.45,25807000000.0,0.03,0.28,-18652000000.0,-2.64,5.2,15.5,3.0,-24.06015037593985
BACA,2021,Q4,1.95,136.41,0.89,299.91,44933000000.0,0.06,0.65,0.0,0.0,3.7,17.9,3.0,-17.901234567901234
BACA,2021,Q3,1.32,245.45,1.38,235.34,28617000000.0,0.04,0.56,-1432016000000.0,-202.32,3.7,17.9,3.0,-19.0
BACA,2021,Q2,0.81,493.83,1.74,229.96,25731000000.0,0.02,0.35,3175730000000.0,448.68,3.7,17.9,3.0,-20.792079207920793
BACA,2021,Q1,0.83,614.46,2.23,229.1,24795000000.0,0.03,0.36,251359000000.0,35.51,3.7,17.9,3.0,34.308510638297875
BACA,2020,Q4,0.13,2892.31,1.62,231.97,30765000000.0,0.0,0.06,720466000000.0,101.88,-2.2,18.4,3.0,-5.527638190954774
BACA,2020,Q3,1.2,331.67,1.74,229.2,19959000000.0,0.04,0.52,963640000000.0,136.28,-2.2,18.4,3.0,-2.9268292682926833
BACA,2020,Q2,2.82,146.81,1.84,225.46,41679610000.0,0.11,1.25,-1873263000000.0,-264.93,-2.2,18.4,3.0,-26.785714285714285
BACA,2020,Q1,4.53,99.34,2.05,219.9,43042390000.0,0.18,2.06,-19378000000.0,-2.74,-2.2,18.4,3.0,86.66666666666667
BACA,2019,Q4,-9.07,-33.08,1.38,217.48,-63730000000.0,-0.34,-4.17,-1184620000000.0,-167.55,5.1,17.5,3.5,10.294117647058822
BACA,2019,Q3,3.21,84.74,1.21,225.08,39402000000.0,0.12,1.43,583918000000.0,82.59,5.1,17.5,3.5,-4.895104895104895
BACA,2019,Q2,6.21,46.05,1.29,221.72,66795000000.0,0.24,2.8,-1434481000000.0,-202.89,5.1,17.5,3.5,2.142857142857143
BACA,2019,Q1,1.89,148.15,1.29,216.36,29192000000.0,0.07,0.87,-192120000000.0,-27.17,5.1,17.5,3.5,-6.666666666666667
BACA,2018,Q4,1.06,283.02,1.43,210.03,20214000000.0,0.04,0.51,-335356000000.0,-47.43,5.3,15.6,3.5,7.142857142857142
BACA,2018,Q3,4.12,65.53,1.3,207.76,54015100344.0,0.16,1.98,2009973000000.0,284.32,5.3,15.6,3.5,3.7037037037037033
BACA,2018,Q2,5.28,51.14,1.32,204.55,59181899656.0,0.22,2.58,806016000000.0,114.34,5.3,15.6,3.5,-6.25
BACA,2018,Q1,4.62,62.34,1.41,203.59,54148000000.0,0.2,2.27,-1098310000000.0,-155.81,5.3,15.6,3.5,33.33333333333333
BACA,2017,Q4,33.31,6.48,1.08,200.07,0.0,1.43,16.65,1148382000000.0,163.13,5.1,17.1,4.0,9.090909090909092
BACA,2017,Q3,-32.85,-6.0,1.0,196.98,0.0,-1.5,-16.68,-575275000000.0,-81.73,5.1,17.1,4.0,-0.5025125628140703
BACA,2017,Q2,15.42,12.91,1.01,197.05,0.0,0.72,7.82,641710000000.0,91.17,5.1,17.1,4.0,-1.4851485148514851
BACA,2017,Q1,-3.64,-55.49,1.05,193.16,0.0,-0.18,-1.88,-192399000000.0,-27.33,5.1,17.1,4.0,-1.9417475728155338
BACA,2016,Q4,63.98,3.22,1.1,186.85,0.0,3.17,34.24,824197000000.0,117.11,5.1,21.4,4.0,-1.9047619047619049
BACA,2016,Q3,-32.47,-6.47,1.12,187.87,0.0,-1.74,-17.28,416053000000.0,59.12,5.1,21.4,4.0,1.9417475728155338
BACA,2016,Q2,22.36,9.21,1.13,182.83,0.0,1.23,12.23,438674000000.0,62.33,5.1,21.4,4.0,-1.4354066985645932
BACA,2016,Q1,-6.7,-31.34,1.19,176.82,0.0,-0.38,-3.79,-1883897000000.0,-267.69,5.1,21.4,4.0,1.951219512195122
BACA,2015,Q4,48.96,4.19,1.25,164.48,0.0,2.58,29.77,885913000000.0,138.33,5.2,17.1,4.0,25.0
BACA,2015,Q3,-25.52,-6.43,1.05,156.83,0.0,-1.47,-16.27,135563000000.0,21.17,5.2,17.1,4.0,-18.0
BACA,2015,Q2,16.83,11.88,1.25,160.6,0.0,0.96,10.48,-267876000000.0,-41.83,5.2,17.1,4.0,-1.477832512315271
BACA,2015,Q1,-3.57,-57.14,1.29,158.09,0.0,-0.22,-2.26,30865000000.0,4.82,5.2,17.1,4.0,111.45833333333333
BBCA,2024,Q3,115.17,89.65,4.98,2074.75,18108446000000.0,0.99,5.55,25960715000000.0,210.59,5.0,17.1,2.5,5.583756345177665
BBCA,2024,Q2,113.54,87.41,5.08,1952.38,17808754000000.0,0.98,5.82,16752818000000.0,135.9,5.0,17.1,2.5,-2.2332506203473943
BBCA,2024,Q1,104.48,96.43,5.47,1842.72,16492490000000.0,0.89,5.67,29610512000000.0,240.2,5.0,17.1,2.5,7.180851063829788
BBCA,2023,Q4,99.12,94.83,4.78,1965.98,15978725000000.0,0.87,5.04,10557976000000.0,85.65,4.9,17.5,3.0,5.617977528089887
BBCA,2023,Q3,99.21,88.95,4.61,1912.4,16077450000000.0,0.89,5.19,-4834566000000.0,-39.22,4.9,17.5,3.0,-1.3850415512465373
BBCA,2023,Q2,102.7,89.09,5.02,1821.93,16396763000000.0,0.93,5.64,23955186000000.0,194.32,4.9,17.5,3.0,2.26628895184136
BBCA,2023,Q1,93.53,93.55,5.11,1713.74,14938302000000.0,0.87,5.46,23739139000000.0,192.57,4.9,17.5,3.0,2.9154518950437316
BBCA,2022,Q4,95.57,89.46,4.77,1792.89,15434042000000.0,0.9,5.33,14759409000000.0,119.73,5.2,15.5,3.0,1.4792899408284024
BBCA,2022,Q3,88.46,96.65,4.97,1719.25,14263041000000.0,0.85,5.15,-56594730000000.0,-459.09,5.2,15.5,3.0,15.753424657534246
BBCA,2022,Q2,81.0,89.51,4.4,1646.62,12902796000000.0,0.79,4.92,92745794000000.0,752.35,5.2,15.5,3.0,-9.597523219814242
BBCA,2022,Q1,65.42,121.9,5.05,1579.31,10529344000000.0,0.64,4.14,-19762436000000.0,-160.31,5.2,15.5,3.0,10.238907849829351
BBCA,2021,Q4,66.71,109.43,4.44,1644.39,10879066000000.0,0.67,4.06,17610259000000.0,142.85,3.7,17.9,3.0,6.159420289855073
BBCA,2021,Q3,354.61,98.7,4.36,8023.34,11446591000000.0,0.75,4.42,25751438000000.0,1044.47,3.7,17.9,3.0,13.861386138613863
BBCA,2021,Q2,300.8,100.15,3.96,7599.68,9709645000000.0,0.66,3.96,90504412000000.0,3670.83,3.7,17.9,3.0,-2.49396621078037
BBCA,2021,Q1,285.53,108.83,4.29,7248.56,9253061000000.0,0.65,3.94,-10741611000000.0,-435.68,3.7,17.9,3.0,-8.197932053175776
BBCA,2020,Q4,287.81,117.61,4.52,7487.17,9578101000000.0,0.66,3.84,22576459000000.0,915.69,-2.2,18.4,3.0,23.427529626253417
BBCA,2020,Q3,316.17,85.71,3.73,7261.36,10349164000000.0,0.78,4.35,-11037014000000.0,-447.66,-2.2,18.4,3.0,-3.7719298245614032
BBCA,2020,Q2,229.52,124.06,4.15,6861.5,7655270000000.0,0.58,3.35,16549152000000.0,671.23,-2.2,18.4,3.0,2.5179856115107913
BBCA,2020,Q1,266.93,103.49,3.97,6960.5,8530983000000.0,0.68,3.83,20216541000000.0,819.98,-2.2,18.4,3.0,-16.828721017202692
BBCA,2019,Q4,310.06,107.8,4.74,7059.13,10538558000000.0,0.83,4.39,26580202000000.0,1078.09,5.1,17.5,3.5,11.231281198003327
BBCA,2019,Q3,326.87,92.85,4.46,6809.37,10671247000000.0,0.9,4.8,9465387000000.0,383.91,5.1,17.5,3.5,0.25020850708924103
BBCA,2019,Q2,275.8,108.68,4.63,6472.89,9051106000000.0,0.78,4.26,2700396000000.0,109.53,5.1,17.5,3.5,8.018018018018019
BBCA,2019,Q1,245.87,112.86,4.31,6438.59,8043702000000.0,0.73,3.82,10520774000000.0,426.72,5.1,17.5,3.5,6.730769230769231
BBCA,2018,Q4,298.0,87.25,4.23,6151.27,9941986000000.0,0.89,4.84,-3864595000000.0,-156.75,5.3,15.6,3.5,8.333333333333332
BBCA,2018,Q3,287.45,84.01,4.15,5824.64,10506134100344.0,0.89,4.94,-3166998000000.0,-128.45,5.3,15.6,3.5,10.854503464203233
BBCA,2018,Q2,239.83,89.54,3.87,5546.43,6969500899656.0,0.75,4.32,10756241000000.0,436.27,5.3,15.6,3.5,-7.675906183368871
BBCA,2018,Q1,223.4,104.3,4.21,5530.5,7370051000000.0,0.72,4.04,-1159309000000.0,-47.02,5.3,15.6,3.5,7.077625570776255
BBCA,2017,Q4,262.35,83.48,4.11,5325.63,0.0,0.86,4.93,15069366000000.0,611.21,5.1,17.1,4.0,6.569343065693431
